det_segment,customer,canibalizador,canibalizado
LECHE UHT ESPECIALIZADA,4991339517,True,True
LECHE UHT ESPECIALIZADA,4987883727,True,True
LECHE UHT ESPECIALIZADA,5091364667,True,True
LECHE UHT ESPECIALIZADA,5090049337,True,True
LECHE UHT ESPECIALIZADA,5088875187,True,True
LECHE UHT ESPECIALIZADA,4991425667,True,True
LECHE UHT ESPECIALIZADA,4987628107,True,True
LECHE UHT ESPECIALIZADA,4987603797,True,True
LECHE UHT ESPECIALIZADA,4987599887,True,True
LECHE UHT ESPECIALIZADA,4987587557,True,True
LECHE UHT ESPECIALIZADA,4987582537,True,True
LECHE UHT ESPECIALIZADA,4987577857,True,True
LECHE UHT ESPECIALIZADA,5091018007,True,False
LECHE UHT ESPECIALIZADA,5088070597,True,True
LECHE UHT ESPECIALIZADA,5091149067,True,True
LECHE UHT ESPECIALIZADA,5088099967,True,True
LECHE UHT ESPECIALIZADA,5088084517,True,True
LECHE UHT ESPECIALIZADA,5091525947,True,False
LECHE UHT ESPECIALIZADA,5088046047,False,True
LECHE UHT ESPECIALIZADA,5088027067,False,True
LECHE UHT ESPECIALIZADA,5090474157,True,True
LECHE UHT ESPECIALIZADA,5090407867,True,True
LECHE UHT ESPECIALIZADA,5088971537,True,True
LECHE UHT ESPECIALIZADA,5088005127,True,True
LECHE UHT ESPECIALIZADA,4991629537,True,True
LECHE UHT ESPECIALIZADA,4987678737,True,True
LECHE UHT ESPECIALIZADA,4991657697,True,True
LECHE UHT ESPECIALIZADA,4987881897,True,True
LECHE UHT ESPECIALIZADA,4987878797,True,True
LECHE UHT ESPECIALIZADA,4987864957,False,True
LECHE UHT ESPECIALIZADA,5088032587,True,True
LECHE UHT ESPECIALIZADA,5088002747,True,True
LECHE UHT ESPECIALIZADA,5088001427,True,True
LECHE UHT ESPECIALIZADA,4987811797,True,True
LECHE UHT ESPECIALIZADA,4987595967,True,True
LECHE UHT ESPECIALIZADA,4987566647,True,True
LECHE UHT ESPECIALIZADA,5089796927,True,True
LECHE UHT ESPECIALIZADA,5088025997,False,True
LECHE UHT ESPECIALIZADA,4987797977,True,False
LECHE UHT ESPECIALIZADA,5087970677,True,False
LECHE UHT ESPECIALIZADA,4991367797,True,True
LECHE UHT ESPECIALIZADA,4987586067,True,True
LECHE UHT ESPECIALIZADA,5088053287,True,True
LECHE UHT ESPECIALIZADA,5090936287,True,True
LECHE UHT ESPECIALIZADA,5091442467,True,True
LECHE UHT ESPECIALIZADA,5090208877,True,True
LECHE UHT ESPECIALIZADA,4988388727,True,True
LECHE UHT ESPECIALIZADA,4987760417,True,True
LECHE UHT ESPECIALIZADA,4987730467,True,True
LECHE UHT ESPECIALIZADA,4987672757,True,True
LECHE UHT ESPECIALIZADA,4987664087,True,True
LECHE UHT ESPECIALIZADA,4987598497,True,True
LECHE UHT ESPECIALIZADA,4987598017,True,True
LECHE UHT ESPECIALIZADA,4987582807,True,True
LECHE UHT ESPECIALIZADA,5088099507,False,True
LECHE UHT ESPECIALIZADA,5088045647,True,True
LECHE UHT ESPECIALIZADA,5088022017,False,True
LECHE UHT ESPECIALIZADA,4987730637,True,True
LECHE UHT ESPECIALIZADA,4987724477,True,False
LECHE UHT ESPECIALIZADA,5091760897,True,False
LECHE UHT ESPECIALIZADA,5089547687,False,True
LECHE UHT ESPECIALIZADA,5090002017,False,True
LECHE UHT ESPECIALIZADA,5091207887,False,True
LECHE UHT ESPECIALIZADA,5088075237,True,True
LECHE UHT ESPECIALIZADA,5087980767,False,True
LECHE UHT ESPECIALIZADA,5087980567,True,True
LECHE UHT ESPECIALIZADA,4987618277,True,True
LECHE UHT ESPECIALIZADA,5089611877,True,True
LECHE UHT ESPECIALIZADA,5087993057,True,True
LECHE UHT ESPECIALIZADA,4987679417,True,False
LECHE UHT ESPECIALIZADA,4987678187,True,False
LECHE UHT ESPECIALIZADA,4987675017,True,True
LECHE UHT ESPECIALIZADA,5089470177,True,True
