det_segment,customer,canibalizador,canibalizado
AGUA SABORIZADA,4987588457,True,False
AGUA SABORIZADA,5088078737,True,True
AGUA SABORIZADA,4987787757,True,True
AGUA SABORIZADA,5090636407,True,True
AGUA SABORIZADA,5091773837,False,True
AGUA SABORIZADA,5088088097,True,True
AGUA SABORIZADA,5088087967,False,True
AGUA SABORIZADA,5091383977,True,True
AGUA SABORIZADA,4987754347,True,True
AGUA SABORIZADA,4987747237,True,True
AGUA SABORIZADA,4987743837,True,True
AGUA SABORIZADA,5091150437,True,True
AGUA SABORIZADA,5090760877,True,True
AGUA SABORIZADA,5090583417,True,True
AGUA SABORIZADA,4991187727,True,False
AGUA SABORIZADA,4989402857,True,True
AGUA SABORIZADA,4989341207,False,True
AGUA SABORIZADA,4987709107,False,True
AGUA SABORIZADA,5090726047,True,True
AGUA SABORIZADA,4987582197,True,True
AGUA SABORIZADA,4987579277,True,True
AGUA SABORIZADA,4987563987,True,True
AGUA SABORIZADA,5088040007,True,True
AGUA SABORIZADA,5089969627,True,True
AGUA SABORIZADA,4987867467,True,True
AGUA SABORIZADA,4987602577,True,True
AGUA SABORIZADA,4987625677,True,True
AGUA SABORIZADA,4987572757,True,True
AGUA SABORIZADA,4987712117,True,True
AGUA SABORIZADA,4987708887,True,True
