det_segment,customer,canibalizador,canibalizado
BEBIDAS ENERGETICAS,5090343307,True,True
BEBIDAS ENERGETICAS,5089729607,True,True
BEBIDAS ENERGETICAS,5087985237,False,True
BEBIDAS ENERGETICAS,4991600067,True,True
BEBIDAS ENERGETICAS,4991455507,False,True
BEBIDAS ENERGETICAS,4991388247,True,True
BEBIDAS ENERGETICAS,4987757217,False,True
BEBIDAS ENERGETICAS,4987756027,True,True
BEBIDAS ENERGETICAS,4987732317,False,True
BEBIDAS ENERGETICAS,4987707137,False,True
BEBIDAS ENERGETICAS,4987706817,True,True
BEBIDAS ENERGETICAS,4987705047,False,True
BEBIDAS ENERGETICAS,4987704537,False,True
BEBIDAS ENERGETICAS,4987702307,False,True
BEBIDAS ENERGETICAS,4987682717,True,True
BEBIDAS ENERGETICAS,4987669717,True,False
BEBIDAS ENERGETICAS,4987684457,True,True
BEBIDAS ENERGETICAS,4987602717,True,True
BEBIDAS ENERGETICAS,4987598327,True,False
BEBIDAS ENERGETICAS,4987597237,True,True
BEBIDAS ENERGETICAS,5091558937,True,True
BEBIDAS ENERGETICAS,4987566917,True,True
BEBIDAS ENERGETICAS,4988343457,False,True
BEBIDAS ENERGETICAS,4987759667,False,True
BEBIDAS ENERGETICAS,4987755697,False,True
BEBIDAS ENERGETICAS,5089778797,True,True
BEBIDAS ENERGETICAS,4987881907,True,False
BEBIDAS ENERGETICAS,4987586967,True,False
BEBIDAS ENERGETICAS,4987876857,True,True
BEBIDAS ENERGETICAS,4987852027,True,True
BEBIDAS ENERGETICAS,5088687247,True,False
BEBIDAS ENERGETICAS,5088103567,True,True
BEBIDAS ENERGETICAS,5088093847,False,True
BEBIDAS ENERGETICAS,5088070587,True,True
BEBIDAS ENERGETICAS,5088046567,False,True
BEBIDAS ENERGETICAS,4987562187,True,True
BEBIDAS ENERGETICAS,5091693537,True,True
BEBIDAS ENERGETICAS,4987861547,True,True
BEBIDAS ENERGETICAS,4991556687,True,True
BEBIDAS ENERGETICAS,5089328597,True,True
BEBIDAS ENERGETICAS,4987959117,True,True
BEBIDAS ENERGETICAS,4987581787,True,True
BEBIDAS ENERGETICAS,4987573087,True,True
BEBIDAS ENERGETICAS,4987643677,True,False
BEBIDAS ENERGETICAS,4987640777,True,False
BEBIDAS ENERGETICAS,4987615787,False,True
BEBIDAS ENERGETICAS,5088010207,True,True
BEBIDAS ENERGETICAS,4991495957,True,True
BEBIDAS ENERGETICAS,4987690187,True,True
BEBIDAS ENERGETICAS,4987681877,True,True
BEBIDAS ENERGETICAS,5089838177,True,True
BEBIDAS ENERGETICAS,5087979637,True,True
BEBIDAS ENERGETICAS,4987607137,True,True
BEBIDAS ENERGETICAS,5091729937,True,True
BEBIDAS ENERGETICAS,5088078767,True,True
BEBIDAS ENERGETICAS,4987882327,True,True
BEBIDAS ENERGETICAS,4987870607,False,True
BEBIDAS ENERGETICAS,4987867467,True,True
BEBIDAS ENERGETICAS,4987602577,True,True
BEBIDAS ENERGETICAS,4987752197,True,True
BEBIDAS ENERGETICAS,4987701057,True,True
BEBIDAS ENERGETICAS,4987668937,True,False
BEBIDAS ENERGETICAS,4987658947,True,True
BEBIDAS ENERGETICAS,4987953067,False,True
BEBIDAS ENERGETICAS,4987739537,True,True
BEBIDAS ENERGETICAS,4987721707,True,True
BEBIDAS ENERGETICAS,5091190647,True,True
BEBIDAS ENERGETICAS,5090911827,True,True
BEBIDAS ENERGETICAS,5089399217,True,True
BEBIDAS ENERGETICAS,4987586067,True,True
BEBIDAS ENERGETICAS,4987574417,True,True
BEBIDAS ENERGETICAS,5090311657,True,False
BEBIDAS ENERGETICAS,4987632977,True,True
BEBIDAS ENERGETICAS,4987846837,True,True
BEBIDAS ENERGETICAS,4987805257,True,True
BEBIDAS ENERGETICAS,4987764877,True,True
BEBIDAS ENERGETICAS,4987957597,True,True
BEBIDAS ENERGETICAS,4991640037,True,True
BEBIDAS ENERGETICAS,4987743987,True,True
BEBIDAS ENERGETICAS,4987726797,True,True
BEBIDAS ENERGETICAS,4987745667,True,False
BEBIDAS ENERGETICAS,4987745247,True,False
BEBIDAS ENERGETICAS,4987736547,True,False
BEBIDAS ENERGETICAS,5089840837,True,True
BEBIDAS ENERGETICAS,4987878087,True,True
BEBIDAS ENERGETICAS,4987699287,True,True
BEBIDAS ENERGETICAS,4987958997,True,True
BEBIDAS ENERGETICAS,5087978627,True,True
