det_segment,customer,canibalizador,canibalizado
LECHE UHT REGULAR,4987725277,True,True
LECHE UHT REGULAR,5089778797,True,False
LECHE UHT REGULAR,4987886287,False,True
LECHE UHT REGULAR,4987881907,True,False
LECHE UHT REGULAR,4987881547,False,True
LECHE UHT REGULAR,5088023407,True,True
LECHE UHT REGULAR,4988343457,True,False
LECHE UHT REGULAR,4987759857,True,True
LECHE UHT REGULAR,5090990187,True,True
LECHE UHT REGULAR,5090438807,False,True
LECHE UHT REGULAR,5088022317,True,False
LECHE UHT REGULAR,4991547917,True,False
LECHE UHT REGULAR,4991520757,True,True
LECHE UHT REGULAR,4987761257,True,False
LECHE UHT REGULAR,4987742977,True,False
LECHE UHT REGULAR,4987739417,True,True
LECHE UHT REGULAR,4987727447,True,True
LECHE UHT REGULAR,4987721947,True,False
LECHE UHT REGULAR,4987721137,False,True
LECHE UHT REGULAR,4987716297,True,True
LECHE UHT REGULAR,5091815997,True,False
LECHE UHT REGULAR,5090945457,True,True
LECHE UHT REGULAR,5090911827,True,True
LECHE UHT REGULAR,5090909247,True,True
LECHE UHT REGULAR,5090872207,True,True
LECHE UHT REGULAR,5090868367,True,False
LECHE UHT REGULAR,5090185987,True,True
LECHE UHT REGULAR,5089846717,True,True
LECHE UHT REGULAR,5089399217,True,False
LECHE UHT REGULAR,5088992977,True,True
LECHE UHT REGULAR,4991353437,True,False
LECHE UHT REGULAR,4988928797,True,True
LECHE UHT REGULAR,4988386607,True,False
LECHE UHT REGULAR,4987890317,True,True
LECHE UHT REGULAR,4987862027,True,True
LECHE UHT REGULAR,4987861077,True,True
LECHE UHT REGULAR,5090567717,True,True
LECHE UHT REGULAR,5089466587,True,True
LECHE UHT REGULAR,5087970127,True,False
LECHE UHT REGULAR,4991367797,True,True
LECHE UHT REGULAR,4987584967,True,True
LECHE UHT REGULAR,5091684557,True,True
LECHE UHT REGULAR,5090648907,True,False
LECHE UHT REGULAR,4987628357,False,True
LECHE UHT REGULAR,4987598527,True,False
LECHE UHT REGULAR,4987588457,False,True
LECHE UHT REGULAR,5091425037,True,True
LECHE UHT REGULAR,4987724637,True,True
LECHE UHT REGULAR,4987722677,True,True
LECHE UHT REGULAR,4987719347,True,True
LECHE UHT REGULAR,4987710347,True,True
LECHE UHT REGULAR,5090927837,True,True
LECHE UHT REGULAR,5090272837,True,True
LECHE UHT REGULAR,5090058027,True,True
LECHE UHT REGULAR,5089869247,True,True
LECHE UHT REGULAR,5089647577,True,True
LECHE UHT REGULAR,4987709457,True,True
LECHE UHT REGULAR,5089823887,True,True
LECHE UHT REGULAR,5088022717,True,True
LECHE UHT REGULAR,4987745667,True,True
LECHE UHT REGULAR,4987745247,True,True
LECHE UHT REGULAR,4987876977,True,True
LECHE UHT REGULAR,4987865797,True,True
LECHE UHT REGULAR,5087980727,True,True
LECHE UHT REGULAR,4987592117,True,True
LECHE UHT REGULAR,5091362537,False,True
LECHE UHT REGULAR,4987711477,True,True
LECHE UHT REGULAR,4987707447,True,True
