det_segment,customer,canibalizador,canibalizado
BEBIDAS DE SOYA,5088086517,False,True
BEBIDAS DE SOYA,4987929807,True,True
BEBIDAS DE SOYA,4987912617,True,True
BEBIDAS DE SOYA,5087974537,True,True
BEBIDAS DE SOYA,4987637687,True,False
BEBIDAS DE SOYA,4987567357,True,True
BEBIDAS DE SOYA,4987722717,False,True
BEBIDAS DE SOYA,4987706817,True,False
BEBIDAS DE SOYA,4987703277,False,True
BEBIDAS DE SOYA,4987695437,True,True
BEBIDAS DE SOYA,4987691637,True,True
BEBIDAS DE SOYA,4987676187,True,False
BEBIDAS DE SOYA,5091024047,False,True
BEBIDAS DE SOYA,5091150477,True,True
BEBIDAS DE SOYA,4987764247,True,True
BEBIDAS DE SOYA,5091208777,True,False
BEBIDAS DE SOYA,5091208737,True,True
BEBIDAS DE SOYA,4987694057,True,False
BEBIDAS DE SOYA,4988339807,True,True
BEBIDAS DE SOYA,4991392197,True,True
BEBIDAS DE SOYA,4987889637,True,True
BEBIDAS DE SOYA,4987861077,True,True
BEBIDAS DE SOYA,5089797137,False,True
BEBIDAS DE SOYA,4987869207,True,False
BEBIDAS DE SOYA,4987690177,False,True
BEBIDAS DE SOYA,4987673527,True,False
BEBIDAS DE SOYA,4987666667,False,True
BEBIDAS DE SOYA,4987756027,True,True
BEBIDAS DE SOYA,4987693187,True,True
BEBIDAS DE SOYA,4987689587,True,True
